ID	C1	C2	C3	E1	E2	E3	F1	F2	F3
C19orf18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C19orf24	65.310000	61.146000	63.905200	36.602100	33.421100	45.263900	60.687100	72.330900	83.392800
C19orf25	10.144000	11.225100	10.399100	7.870660	8.340600	8.732780	11.720900	10.086400	15.166700
C19orf26	0.835972	0.753606	0.847500	0.715624	1.075960	0.860716	0.756969	1.110230	1.502630
C19orf33	171.743000	203.410000	197.276000	90.687900	91.275000	114.143000	186.523000	188.212000	274.163000
C19orf35	0.000000	0.000000	0.000000	0.023791	0.000000	0.022011	0.000000	0.023069	0.026292
C19orf38	0.389137	0.070041	0.244974	0.414291	0.154539	0.190221	0.083523	0.000000	0.000000
C19orf43	121.719000	138.592000	121.972000	113.874000	99.492300	121.366000	145.936000	138.206000	178.449000
C19orf44	4.002610	4.671480	3.905830	3.354840	2.936310	3.067830	3.901350	4.298970	3.938860
C19orf45	0.266165	0.079934	0.046496	0.235681	0.220893	0.217493	0.000000	0.113853	0.000000
C19orf47	8.415370	7.858330	10.143800	6.707780	6.744490	6.798280	8.232450	9.704890	12.653700
C19orf48	75.822600	75.553600	75.751100	69.222500	64.047700	72.296400	78.481900	81.639600	107.959000
C19orf52	17.381300	16.308100	13.946700	18.619800	16.679900	19.662900	15.995400	17.947100	20.453900
C19orf53	104.735000	84.456800	82.900900	51.643100	59.493100	76.276600	105.601000	114.245000	123.161000
C19orf54	4.852220	4.015520	4.431140	3.521330	3.897600	4.643940	4.460630	4.547390	5.886220
C19orf57	0.316850	0.155790	0.301769	0.280307	0.402183	0.141419	0.124366	0.197595	0.253442
C19orf60	32.430100	31.174700	30.832000	33.508700	29.188500	34.547000	35.540100	37.915700	47.708100
C19orf66	7.157790	8.098210	5.624300	5.766310	5.427230	6.937740	5.849720	7.006430	7.759690
C19orf67	0.000000	0.000000	0.000000	0.000000	0.053125	0.000000	0.000000	0.000000	0.000000
C19orf68	4.006940	3.328780	3.399960	3.624700	3.388870	3.737530	4.129840	3.648200	4.858620
C19orf70	22.736800	25.027800	20.561800	16.762800	16.072000	22.451100	27.088600	26.176600	35.483200
C19orf71	0.501529	0.150008	0.527680	0.596399	0.658525	0.135135	0.355105	0.280952	0.656934
C19orf73	0.835567	1.125670	0.292783	0.247995	1.237390	0.112844	0.296764	0.352476	0.410016
C19orf80	0.107715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.105596
C19orf81	1.594520	0.716195	1.955140	1.182680	1.575130	1.508240	0.283370	1.795360	1.173390
C19orf84	0.000000	0.000000	0.000000	0.000000	0.119726	0.000000	0.000000	0.000000	0.000000
C1D	10.979200	8.062680	8.671160	10.240900	10.336400	8.025220	9.944320	7.727860	6.200970
C1GALT1	8.796210	7.591390	8.468500	7.991010	8.767130	7.125390	6.462050	5.392300	3.870760
C1GALT1C1	11.916400	12.083600	13.295200	10.853100	12.507300	9.513550	11.874800	9.774850	8.355160
C1GALT1C1L	2.679880	2.285390	2.515240	2.564200	2.242060	2.012270	2.272470	1.803030	1.933280
C1QA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C1QB	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C1QBP	409.092000	424.439000	431.005000	253.331000	211.254000	261.273000	418.517000	423.068000	504.127000
C1QC	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C1QL1	6.989260	4.733190	4.439120	5.965220	5.229890	7.665940	3.844600	5.232270	5.989660
C1QL2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037686	0.000000	0.000000
C1QL3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027219
C1QL4	0.727041	0.624039	0.072554	0.520853	0.448625	0.226516	0.224064	0.444919	0.541654
C1QTNF1	0.595663	0.417811	0.556013	0.402403	0.485222	0.475834	0.245639	0.563798	0.619402
C1QTNF1-AS1	7.060520	7.232440	6.995310	5.830320	2.660470	6.295910	7.132220	7.510580	6.042470
C1QTNF2	0.029122	0.026250	0.122037	0.025763	0.000000	0.071485	0.125730	0.099880	0.113882
C1QTNF3	0.129119	0.116388	0.038630	0.163083	0.220912	0.181238	0.179364	0.118802	0.108118
C1QTNF3-AMACR	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000188	0.000000
C1QTNF4	0.000000	0.000000	0.000000	0.000000	0.164100	0.000000	0.000000	0.093924	0.000000
C1QTNF5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C1QTNF6	71.700100	69.935300	66.395900	32.950500	32.468400	35.233200	81.922700	81.570800	114.560000
C1QTNF7	0.015068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C1QTNF8	0.000000	0.000000	0.000000	0.000000	0.019604	0.000000	0.021222	0.016864	0.019195
